# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, 3, 0), generated 2026-09-08.
# 80 points.
1.326338|70.41473|319.5028|#FFE8CB|0.55|gaia-533258608288056448|TYC 4301-1217-1
0.95274|68.883894|321.7207|#FFC793|0.342|gaia-526848077541244928|Gaia DR3 526848077541244928
0.510423|70.3492|322.1773|#FFC18C|0.248|gaia-530269482846397952|G 242-58
1.09666|68.285451|324.3299|#FFB983|0.12|gaia-526615393393529216|Gaia DR3 526615393393529216
1.153174|69.388301|325.0148|#FFC18C|0.205|gaia-532772692867181440|Gaia DR3 532772692867181440
0.480574|69.493049|325.6345|#FFCF9F|0.441|gaia-530114722285626880|Gaia DR3 530114722285626880
0.813282|71.259193|325.8955|#FFB47C|0.12|gaia-536186092356407168|Gaia DR3 536186092356407168
0.480681|69.498269|326.189|#FFB881|0.148|gaia-530114726585150080|Gaia DR3 530114726585150080
1.287483|69.920547|327.2653|#FFBD87|0.199|gaia-533153330048692224|Gaia DR3 533153330048692224
0.870354|69.139078|328.1785|#FFBC85|0.144|gaia-526910887144071808|Gaia DR3 526910887144071808
0.294705|70.737544|328.9287|#FFBA84|0.12|gaia-531078654684696960|Gaia DR3 531078654684696960
0.888989|65.870615|329.1896|#FFC08B|0.296|gaia-526081786656308608|Gaia DR3 526081786656308608
0.069857|67.420407|330.3964|#FFBB84|0.12|gaia-528581629418278784|Gaia DR3 528581629418278784
0.752967|65.565362|330.7552|#FFD8AC|0.12|gaia-524523916117800960|Gaia DR3 524523916117800960
1.141056|67.971886|331.2444|#FFB37C|0.12|gaia-526554984674296704|Gaia DR3 526554984674296704
0.282506|72.196418|331.277|#D8D4C8|0.234|gaia-537189774667125504|Gaia DR3 537189774667125504
0.512278|66.311746|331.8967|#FFC591|0.373|gaia-527818911946882688|Gaia DR3 527818911946882688
0.114624|65.294116|331.9293|#FFB57E|0.12|gaia-432224484809917184|Gaia DR3 432224484809917184
0.284107|69.498368|334.3755|#FFBC86|0.203|gaia-530525875215630080|Gaia DR3 530525875215630080
1.428321|65.508791|334.9952|#FFB37B|0.12|gaia-525270999905446912|Gaia DR3 525270999905446912
